candidate_id	source_id	source_url	status	review_batch_id	import_scope	rank_basis	entity_class	source_claims_used	confidence_detail	parentage_status	query_readiness	exclusion_reason	notes
cand-q203493	src-wikidata-q203493	https://www.wikidata.org/wiki/Q203493	pending	batch-500-candidates	title_identity_only	literal	kingdom	label,description,enwiki_sitelink,continent	wikidata_structured_single	none_reviewed	existence_only		Candidate label: Kingdom of Romania; description: kingdom in Southeastern Europe between 1881 and 1947; article: https://en.wikipedia.org/wiki/Kingdom_of_Romania
cand-q2577303	src-wikidata-q2577303	https://www.wikidata.org/wiki/Q2577303	pending	batch-500-candidates	title_identity_only	literal	kingdom	label,description,enwiki_sitelink,continent	wikidata_structured_single	none_reviewed	existence_only		Candidate label: Kingdom of Sardinia; description: kingdom from 1720 to 1861; article: https://en.wikipedia.org/wiki/Kingdom_of_Sardinia_(1720%E2%80%931861)
cand-q55599391	src-wikidata-q55599391	https://www.wikidata.org/wiki/Q55599391	pending	batch-500-candidates	title_identity_only	literal	kingdom	label,description,enwiki_sitelink,continent	wikidata_structured_single	none_reviewed	existence_only		Candidate label: Kingdom of Sardinia; description: historic state 1324-1713; article: https://en.wikipedia.org/wiki/Kingdom_of_Sardinia_(1324%E2%80%931720)
cand-q230791	src-wikidata-q230791	https://www.wikidata.org/wiki/Q230791	pending	batch-500-candidates	title_identity_only	literal	kingdom	label,description,enwiki_sitelink,continent	wikidata_structured_single	none_reviewed	existence_only		Candidate label: Kingdom of Scotland; description: historic sovereign kingdom on the British Isles from the 9th century and up to 1707; article: https://en.wikipedia.org/wiki/Kingdom_of_Scotland
cand-q2415003	src-wikidata-q2415003	https://www.wikidata.org/wiki/Q2415003	pending	batch-500-candidates	title_identity_only	literal	kingdom	label,description,enwiki_sitelink,continent	wikidata_structured_single	none_reviewed	existence_only		Candidate label: Kingdom of Serbia; description: 1217–1346 Medieval kingdom in Eastern Europe; article: https://en.wikipedia.org/wiki/Kingdom_of_Serbia_(1217%E2%80%931346)
cand-q188586	src-wikidata-q188586	https://www.wikidata.org/wiki/Q188586	pending	batch-500-candidates	title_identity_only	literal	kingdom	label,description,enwiki_sitelink,continent	wikidata_structured_single	none_reviewed	existence_only		Candidate label: Kingdom of Sicily; description: former state in southern Italy, 1130–1816; article: https://en.wikipedia.org/wiki/Kingdom_of_Sicily
cand-q3572492	src-wikidata-q3572492	https://www.wikidata.org/wiki/Q3572492	pending	batch-500-candidates	title_identity_only	literal	kingdom	label,description,enwiki_sitelink,continent	wikidata_structured_single	none_reviewed	existence_only		Candidate label: Kingdom of Sobrarbe; description: ; article: https://en.wikipedia.org/wiki/Kingdom_of_Sobrarbe
cand-q15238138	src-wikidata-q15238138	https://www.wikidata.org/wiki/Q15238138	pending	batch-500-candidates	title_identity_only	literal	kingdom	label,description,enwiki_sitelink,continent	wikidata_structured_single	none_reviewed	existence_only		Candidate label: Kingdom of Spain; description: from 1814 to 1833; article: https://en.wikipedia.org/wiki/Reign_of_Ferdinand_VII_of_Spain
cand-q676184	src-wikidata-q676184	https://www.wikidata.org/wiki/Q676184	pending	batch-500-candidates	title_identity_only	literal	kingdom	label,description,enwiki_sitelink,continent	wikidata_structured_single	none_reviewed	existence_only		Candidate label: Kingdom of Sussex; description: former Saxon kingdom on the island of Britain; article: https://en.wikipedia.org/wiki/Kingdom_of_Sussex
cand-q325461	src-wikidata-q325461	https://www.wikidata.org/wiki/Q325461	pending	batch-500-candidates	title_identity_only	literal	kingdom	label,description,enwiki_sitelink,continent	wikidata_structured_single	none_reviewed	existence_only		Candidate label: Kingdom of Thessalonica; description: 13th Century short-lived Crusader state founded after the Fourth Crusade, 1204-1224; article: https://en.wikipedia.org/wiki/Kingdom_of_Thessalonica
cand-q2301372	src-wikidata-q2301372	https://www.wikidata.org/wiki/Q2301372	pending	batch-500-candidates	title_identity_only	literal	kingdom	label,description,enwiki_sitelink,continent	wikidata_structured_single	none_reviewed	existence_only		Candidate label: Kingdom of Toledo; description: territorial jurisdiction or province of the Crown of Castile (1085-1833); article: https://en.wikipedia.org/wiki/Kingdom_of_Toledo_(Crown_of_Castile)
cand-q142417	src-wikidata-q142417	https://www.wikidata.org/wiki/Q142417	pending	batch-500-candidates	title_identity_only	literal	kingdom	label,description,enwiki_sitelink,continent	wikidata_structured_single	none_reviewed	existence_only		Candidate label: Kingdom of Valencia; description: kingdom at the Iberian Peninsula existing between 1238-1707; article: https://en.wikipedia.org/wiki/Kingdom_of_Valencia
cand-q105313	src-wikidata-q105313	https://www.wikidata.org/wiki/Q105313	pending	batch-500-candidates	title_identity_only	literal	kingdom	label,description,enwiki_sitelink,continent	wikidata_structured_single	none_reviewed	existence_only		Candidate label: Kingdom of Wessex; description: Anglo-Saxon kingdom in the south of Great Britain; article: https://en.wikipedia.org/wiki/Wessex
cand-q56089236	src-wikidata-q56089236	https://www.wikidata.org/wiki/Q56089236	pending	batch-500-candidates	title_identity_only	literal	kingdom	label,description,enwiki_sitelink,continent	wikidata_structured_single	none_reviewed	existence_only		Candidate label: Kingdom of Western Georgia; description: Western Georgian monarchy; article: https://en.wikipedia.org/wiki/Kingdom_of_Western_Georgia
cand-q191077	src-wikidata-q191077	https://www.wikidata.org/wiki/Q191077	pending	batch-500-candidates	title_identity_only	literal	kingdom	label,description,enwiki_sitelink,continent	wikidata_structured_single	none_reviewed	existence_only		Candidate label: Kingdom of Yugoslavia; description: the official name of Yugoslavia during the period of 1929–1941 (de facto)/1945 (de jure); article: https://en.wikipedia.org/wiki/Kingdom_of_Yugoslavia
cand-q13590051	src-wikidata-q13590051	https://www.wikidata.org/wiki/Q13590051	pending	batch-500-candidates	title_identity_only	literal	kingdom	label,description,enwiki_sitelink,continent	wikidata_structured_single	none_reviewed	existence_only		Candidate label: Kingdom of the Burgundians; description: kingdom established by the Germanic Burgundians in the Rhineland and then in Savoy in the 5th century; article: https://en.wikipedia.org/wiki/Kingdom_of_the_Burgundians
cand-q60614780	src-wikidata-q60614780	https://www.wikidata.org/wiki/Q60614780	pending	batch-500-candidates	title_identity_only	literal	kingdom	label,description,enwiki_sitelink,continent	wikidata_structured_single	none_reviewed	existence_only		Candidate label: Kingdom of the Heruli; description: ; article: https://en.wikipedia.org/wiki/Kingdom_of_the_Heruli
cand-q733799	src-wikidata-q733799	https://www.wikidata.org/wiki/Q733799	pending	batch-500-candidates	title_identity_only	literal	kingdom	label,description,enwiki_sitelink,continent	wikidata_structured_single	none_reviewed	existence_only		Candidate label: Kingdom of the Hwicce; description: Anglo-Saxon kingdom in south west Britain; article: https://en.wikipedia.org/wiki/Hwicce
cand-q854415	src-wikidata-q854415	https://www.wikidata.org/wiki/Q854415	pending	batch-500-candidates	title_identity_only	literal	kingdom	label,description,enwiki_sitelink,continent	wikidata_structured_single	none_reviewed	existence_only		Candidate label: Kingdom of the Lombards; description: Germanic successor state to the Western Roman Empire established by the Lombards, a Germanic people, on the Italian Peninsula (568–774); article: https://en.wikipedia.org/wiki/Kingdom_of_the_Lombards
cand-q1048918	src-wikidata-q1048918	https://www.wikidata.org/wiki/Q1048918	pending	batch-500-candidates	title_identity_only	literal	kingdom	label,description,enwiki_sitelink,continent	wikidata_structured_single	none_reviewed	existence_only		Candidate label: Kingdom of the Suebi; description: Germanic kingdom in what is today Galicia, Spain, that was established by the Suebi about 410, and existed until 585; article: https://en.wikipedia.org/wiki/Kingdom_of_the_Suebi
cand-q3568009	src-wikidata-q3568009	https://www.wikidata.org/wiki/Q3568009	pending	batch-500-candidates	title_identity_only	literal	kingdom	label,description,enwiki_sitelink,continent	wikidata_structured_single	none_reviewed	existence_only		Candidate label: Kings of the Isle of Wight; description: Jutish kingdom within Anglo-Saxon Britain on the Isle of Wight; article: https://en.wikipedia.org/wiki/Wihtwara
cand-q2510537	src-wikidata-q2510537	https://www.wikidata.org/wiki/Q2510537	pending	batch-500-candidates	contested_review	unsupported	free_city	label,description,enwiki_sitelink,continent	wikidata_structured_single	none_reviewed	unsupported		Candidate label: Komancza Republic; description: short-lived state; article: https://en.wikipedia.org/wiki/Koma%C5%84cza_Republic
cand-q1771831	src-wikidata-q1771831	https://www.wikidata.org/wiki/Q1771831	pending	batch-500-candidates	contested_review	unsupported	free_city	label,description,enwiki_sitelink,continent	wikidata_structured_single	none_reviewed	unsupported		Candidate label: Kruševo Republic; description: Rebel state in North Macedonia, 1903; article: https://en.wikipedia.org/wiki/Kru%C5%A1evo_Republic
cand-q1778994	src-wikidata-q1778994	https://www.wikidata.org/wiki/Q1778994	pending	batch-500-candidates	contested_review	unsupported	free_city	label,description,enwiki_sitelink,continent	wikidata_structured_single	none_reviewed	unsupported		Candidate label: Kuban People's Republic; description: short-lived country in Eastern Europe (1918-1920); article: https://en.wikipedia.org/wiki/Kuban_People%27s_Republic
cand-q1761355	src-wikidata-q1761355	https://www.wikidata.org/wiki/Q1761355	pending	batch-500-candidates	contested_review	unsupported	free_city	label,description,enwiki_sitelink,continent	wikidata_structured_single	none_reviewed	unsupported		Candidate label: Kuban-Black Sea Soviet Republic; description: Soviet republic; article: https://en.wikipedia.org/wiki/Kuban%E2%80%93Black_Sea_Soviet_Republic
cand-q751868	src-wikidata-q751868	https://www.wikidata.org/wiki/Q751868	pending	batch-500-candidates	title_identity_only	normalized	duchy	label,description,enwiki_sitelink,continent	wikidata_structured_single	none_reviewed	existence_only		Candidate label: Landgraviate of Brabant; description: landgraviate of the Holy Roman Empire; article: https://en.wikipedia.org/wiki/Landgraviate_of_Brabant
cand-q695322	src-wikidata-q695322	https://www.wikidata.org/wiki/Q695322	pending	batch-500-candidates	title_identity_only	normalized	duchy	label,description,enwiki_sitelink,continent	wikidata_structured_single	none_reviewed	existence_only		Candidate label: Landgraviate of Hesse; description: landgraviate; article: https://en.wikipedia.org/wiki/Landgraviate_of_Hesse
cand-q693551	src-wikidata-q693551	https://www.wikidata.org/wiki/Q693551	pending	batch-500-candidates	title_identity_only	normalized	duchy	label,description,enwiki_sitelink,continent	wikidata_structured_single	none_reviewed	existence_only		Candidate label: Landgraviate of Hesse-Darmstadt; description: Principality of the Holy Roman Empire (1567–1806); article: https://en.wikipedia.org/wiki/Landgraviate_of_Hesse-Darmstadt
cand-q168651	src-wikidata-q168651	https://www.wikidata.org/wiki/Q168651	pending	batch-500-candidates	title_identity_only	normalized	duchy	label,description,enwiki_sitelink,continent	wikidata_structured_single	none_reviewed	existence_only		Candidate label: Landgraviate of Hesse-Kassel; description: state of the Holy Roman Empire in 1567–1803; article: https://en.wikipedia.org/wiki/Landgraviate_of_Hesse-Kassel
cand-q673837	src-wikidata-q673837	https://www.wikidata.org/wiki/Q673837	pending	batch-500-candidates	title_identity_only	normalized	duchy	label,description,enwiki_sitelink,continent	wikidata_structured_single	none_reviewed	existence_only		Candidate label: Landgraviate of Hesse-Marburg; description: state of the Holy Roman Empire; article: https://en.wikipedia.org/wiki/Hesse-Marburg
cand-q58942549	src-wikidata-q58942549	https://www.wikidata.org/wiki/Q58942549	pending	batch-500-candidates	title_identity_only	normalized	duchy	label,description,enwiki_sitelink,continent	wikidata_structured_single	none_reviewed	existence_only		Candidate label: Landgraviate of Lower Alsace; description: historical region of France, former landgraviate of the Holy Roman Empire; article: https://en.wikipedia.org/wiki/Lower_Alsace
cand-q686971	src-wikidata-q686971	https://www.wikidata.org/wiki/Q686971	pending	batch-500-candidates	contested_review	unsupported	free_city	label,description,enwiki_sitelink,continent	wikidata_structured_single	none_reviewed	unsupported		Candidate label: Lands of the Bohemian Crown; description: monarchy in Central Europe, predecessor of modern Czech Republic; article: https://en.wikipedia.org/wiki/Lands_of_the_Bohemian_Crown
cand-q178897	src-wikidata-q178897	https://www.wikidata.org/wiki/Q178897	pending	batch-500-candidates	title_identity_only	literal	empire	label,description,enwiki_sitelink,continent	wikidata_structured_single	none_reviewed	existence_only		Candidate label: Latin Empire; description: feudal Crusader state founded by the leaders of the Fourth Crusade on lands captured from the Byzantine Empire; article: https://en.wikipedia.org/wiki/Latin_Empire
cand-q874283	src-wikidata-q874283	https://www.wikidata.org/wiki/Q874283	pending	batch-500-candidates	contested_review	unsupported	free_city	label,description,enwiki_sitelink,continent	wikidata_structured_single	none_reviewed	unsupported		Candidate label: Latin League; description: ancient confederation of Latin city-states for mutual defense; article: https://en.wikipedia.org/wiki/Latin_League
cand-q136884	src-wikidata-q136884	https://www.wikidata.org/wiki/Q136884	pending	batch-500-candidates	contested_review	unsupported	other	label,description,enwiki_sitelink,continent	wikidata_structured_single	none_reviewed	unsupported		Candidate label: Lazica; description: former country; article: https://en.wikipedia.org/wiki/Lazica
cand-q2308885	src-wikidata-q2308885	https://www.wikidata.org/wiki/Q2308885	pending	batch-500-candidates	contested_review	unsupported	free_city	label,description,enwiki_sitelink,continent	wikidata_structured_single	none_reviewed	unsupported		Candidate label: Lemko Republic; description: short-lived state; article: https://en.wikipedia.org/wiki/Lemko_Republic
cand-q1247020	src-wikidata-q1247020	https://www.wikidata.org/wiki/Q1247020	pending	batch-500-candidates	contested_review	unsupported	other	label,description,enwiki_sitelink,continent	wikidata_structured_single	none_reviewed	unsupported		Candidate label: Liburnia; description: ancient country in Croatia; article: https://en.wikipedia.org/wiki/Liburnia
cand-q659312	src-wikidata-q659312	https://www.wikidata.org/wiki/Q659312	pending	batch-500-candidates	contested_review	unsupported	free_city	label,description,enwiki_sitelink,continent	wikidata_structured_single	none_reviewed	unsupported		Candidate label: Ligurian Republic; description: former nation in Europe; article: https://en.wikipedia.org/wiki/Ligurian_Republic
cand-q80211	src-wikidata-q80211	https://www.wikidata.org/wiki/Q80211	pending	batch-500-candidates	contested_review	unsupported	free_city	label,description,enwiki_sitelink,continent	wikidata_structured_single	none_reviewed	unsupported		Candidate label: Lithuanian Soviet Socialist Republic; description: independent 1918-1919 republic; article: https://en.wikipedia.org/wiki/Lithuanian_Soviet_Socialist_Republic_(1918%E2%80%931919)
cand-q76236	src-wikidata-q76236	https://www.wikidata.org/wiki/Q76236	pending	batch-500-candidates	contested_review	unsupported	free_city	label,description,enwiki_sitelink,continent	wikidata_structured_single	none_reviewed	unsupported		Candidate label: Lithuanian–Byelorussian Soviet Socialist Republic; description: former country; article: https://en.wikipedia.org/wiki/Socialist_Soviet_Republic_of_Lithuania_and_Belorussia
cand-q30573	src-wikidata-q30573	https://www.wikidata.org/wiki/Q30573	pending	batch-500-candidates	contested_review	unsupported	administrative_region	label,description,enwiki_sitelink,continent	wikidata_structured_single	none_reviewed	unsupported		Candidate label: Lokot Autonomy; description: semi-autonomous region in Nazi German-occupied Central Russia; article: https://en.wikipedia.org/wiki/Lokot_Autonomy
cand-q3572054	src-wikidata-q3572054	https://www.wikidata.org/wiki/Q3572054	pending	batch-500-candidates	contested_review	unsupported	other	label,description,enwiki_sitelink,continent	wikidata_structured_single	none_reviewed	unsupported		Candidate label: Lordship of Albarracin; description: Independent lordship (1167- ); article: https://en.wikipedia.org/wiki/Lordship_of_Albarrac%C3%ADn
cand-q6680233	src-wikidata-q6680233	https://www.wikidata.org/wiki/Q6680233	pending	batch-500-candidates	contested_review	unsupported	other	label,description,enwiki_sitelink,continent	wikidata_structured_single	none_reviewed	unsupported		Candidate label: Lordship of Chios; description: autonomous lordship the Aegean Sea; article: https://en.wikipedia.org/wiki/Lordship_of_Chios
cand-q844250	src-wikidata-q844250	https://www.wikidata.org/wiki/Q844250	pending	batch-500-candidates	contested_review	unsupported	administrative_region	label,description,enwiki_sitelink,continent	wikidata_structured_single	none_reviewed	unsupported		Candidate label: Lordship of Ireland; description: 1171–1542 English-ruled territory in Ireland; article: https://en.wikipedia.org/wiki/Lordship_of_Ireland
cand-q1614435	src-wikidata-q1614435	https://www.wikidata.org/wiki/Q1614435	pending	batch-500-candidates	contested_review	unsupported	other	label,description,enwiki_sitelink,continent	wikidata_structured_single	none_reviewed	unsupported		Candidate label: Lordship of Rostock; description: former country; article: https://en.wikipedia.org/wiki/Lordship_of_Rostock
cand-q6673921	src-wikidata-q6673921	https://www.wikidata.org/wiki/Q6673921	pending	batch-500-candidates	title_identity_only	normalized	duchy	label,description,enwiki_sitelink,continent	wikidata_structured_single	none_reviewed	existence_only		Candidate label: Lotharingia; description: Former medieval kingdom and duchy (855-959); article: https://en.wikipedia.org/wiki/Lotharingia
cand-q33242	src-wikidata-q33242	https://www.wikidata.org/wiki/Q33242	pending	batch-500-candidates	contested_review	unsupported	other	label,description,enwiki_sitelink,continent	wikidata_structured_single	none_reviewed	unsupported		Candidate label: Lower Burgundy; description: former country; article: https://en.wikipedia.org/wiki/Lower_Burgundy
cand-q660393	src-wikidata-q660393	https://www.wikidata.org/wiki/Q660393	pending	batch-500-candidates	title_identity_only	normalized	duchy	label,description,enwiki_sitelink,continent	wikidata_structured_single	none_reviewed	existence_only		Candidate label: Lower Lotharingia; description: duchy; article: https://en.wikipedia.org/wiki/Lower_Lotharingia
cand-q83958	src-wikidata-q83958	https://www.wikidata.org/wiki/Q83958	pending	batch-500-candidates	title_identity_only	literal	kingdom	label,description,enwiki_sitelink,continent	wikidata_structured_single	none_reviewed	existence_only		Candidate label: Macedonia; description: ancient Hellenic kingdom; article: https://en.wikipedia.org/wiki/Macedonia_(ancient_kingdom)
cand-q1436243	src-wikidata-q1436243	https://www.wikidata.org/wiki/Q1436243	pending	batch-500-candidates	contested_review	unsupported	other	label,description,enwiki_sitelink,continent	wikidata_structured_single	none_reviewed	unsupported		Candidate label: Makhnovshchina; description: Ukrainian anarchist movement; article: https://en.wikipedia.org/wiki/Makhnovshchina
cand-q6753657	src-wikidata-q6753657	https://www.wikidata.org/wiki/Q6753657	pending	batch-500-candidates	contested_review	unsupported	other	label,description,enwiki_sitelink,continent	wikidata_structured_single	none_reviewed	unsupported		Candidate label: Maona of Chios and Phocaea; description: ; article: https://en.wikipedia.org/wiki/Maona_of_Chios_and_Phocaea
cand-q426488	src-wikidata-q426488	https://www.wikidata.org/wiki/Q426488	pending	batch-500-candidates	title_identity_only	normalized	duchy	label,description,enwiki_sitelink,continent	wikidata_structured_single	none_reviewed	existence_only		Candidate label: March of Turin; description: Italian Marquisiate; article: https://en.wikipedia.org/wiki/March_of_Turin
cand-q1867844	src-wikidata-q1867844	https://www.wikidata.org/wiki/Q1867844	pending	batch-500-candidates	title_identity_only	normalized	duchy	label,description,enwiki_sitelink,continent	wikidata_structured_single	none_reviewed	existence_only		Candidate label: March of Tuscany; description: Italian mark; article: https://en.wikipedia.org/wiki/March_of_Tuscany
cand-q283627	src-wikidata-q283627	https://www.wikidata.org/wiki/Q283627	pending	batch-500-candidates	title_identity_only	normalized	duchy	label,description,enwiki_sitelink,continent	wikidata_structured_single	none_reviewed	existence_only		Candidate label: Margraviate of Austria; description: southeastern frontier march of the Holy Roman Empire, 976–1156; article: https://en.wikipedia.org/wiki/Margraviate_of_Austria
cand-q148499	src-wikidata-q148499	https://www.wikidata.org/wiki/Q148499	pending	batch-500-candidates	title_identity_only	normalized	duchy	label,description,enwiki_sitelink,continent	wikidata_structured_single	none_reviewed	existence_only		Candidate label: Margraviate of Brandenburg; description: Holy Roman Empire principality (1157–1806); article: https://en.wikipedia.org/wiki/Margraviate_of_Brandenburg
cand-q170180	src-wikidata-q170180	https://www.wikidata.org/wiki/Q170180	pending	batch-500-candidates	title_identity_only	normalized	duchy	label,description,enwiki_sitelink,continent	wikidata_structured_single	none_reviewed	existence_only		Candidate label: Margraviate of Meissen; description: medieval principality in the area of the modern German state of Saxony; article: https://en.wikipedia.org/wiki/Margravate_of_Meissen
cand-q2670751	src-wikidata-q2670751	https://www.wikidata.org/wiki/Q2670751	pending	batch-500-candidates	title_identity_only	normalized	duchy	label,description,enwiki_sitelink,continent	wikidata_structured_single	none_reviewed	existence_only		Candidate label: Margraviate of Moravia; description: historic state; article: https://en.wikipedia.org/wiki/Margraviate_of_Moravia
cand-q2280660	src-wikidata-q2280660	https://www.wikidata.org/wiki/Q2280660	pending	batch-500-candidates	contested_review	unsupported	other	label,description,enwiki_sitelink,continent	wikidata_structured_single	none_reviewed	unsupported		Candidate label: Marquisate of Finale; description: Italian state (967–1797); article: https://en.wikipedia.org/wiki/Marquisate_of_Finale
cand-q552822	src-wikidata-q552822	https://www.wikidata.org/wiki/Q552822	pending	batch-500-candidates	title_identity_only	normalized	duchy	label,description,enwiki_sitelink,continent	wikidata_structured_single	none_reviewed	existence_only		Candidate label: Mecklenburg-Güstrow; description: duchy; article: https://en.wikipedia.org/wiki/Mecklenburg-G%C3%BCstrow
cand-q124003554	src-wikidata-q124003554	https://www.wikidata.org/wiki/Q124003554	pending	batch-500-candidates	contested_review	unsupported	other	label,description,enwiki_sitelink,continent	wikidata_structured_single	none_reviewed	unsupported		Candidate label: Medo-Persia; description: ; article: https://en.wikipedia.org/wiki/Medo-persia
cand-q468902	src-wikidata-q468902	https://www.wikidata.org/wiki/Q468902	pending	batch-500-candidates	contested_review	unsupported	other	label,description,enwiki_sitelink,continent	wikidata_structured_single	none_reviewed	unsupported		Candidate label: Middle Francia; description: former country; article: https://en.wikipedia.org/wiki/Middle_Francia
cand-q490	src-wikidata-q490	https://www.wikidata.org/wiki/Q490	pending	batch-500-candidates	contested_review	unsupported	other	label,description,enwiki_sitelink,continent	wikidata_structured_single	none_reviewed	unsupported		Candidate label: Milan; description: Italian commune and capital city of Lombardy; article: https://en.wikipedia.org/wiki/Milan
cand-q4114520	src-wikidata-q4114520	https://www.wikidata.org/wiki/Q4114520	pending	batch-500-candidates	contested_review	unsupported	other	label,description,enwiki_sitelink,continent	wikidata_structured_single	none_reviewed	unsupported		Candidate label: Military Council; description: former national security body of Georgia; article: https://en.wikipedia.org/wiki/Military_Council_(Georgia)
cand-q964024	src-wikidata-q964024	https://www.wikidata.org/wiki/Q964024	pending	batch-500-candidates	contested_review	unsupported	free_city	label,description,enwiki_sitelink,continent	wikidata_structured_single	none_reviewed	unsupported		Candidate label: Moldavian Democratic Republic; description: former country; article: https://en.wikipedia.org/wiki/Moldavian_Democratic_Republic
cand-q2273304	src-wikidata-q2273304	https://www.wikidata.org/wiki/Q2273304	pending	batch-500-candidates	title_identity_only	normalized	principality	label,description,enwiki_sitelink,continent	wikidata_structured_single	none_reviewed	existence_only		Candidate label: Moravian Serbia; description: Serbian principality between 1371 and 1402; article: https://en.wikipedia.org/wiki/Moravian_Serbia
cand-q1639475	src-wikidata-q1639475	https://www.wikidata.org/wiki/Q1639475	pending	batch-500-candidates	contested_review	unsupported	free_city	label,description,enwiki_sitelink,continent	wikidata_structured_single	none_reviewed	unsupported		Candidate label: Mountainous Republic of the Northern Caucasus; description: former country; article: https://en.wikipedia.org/wiki/Mountainous_Republic_of_the_Northern_Caucasus
cand-q1250763	src-wikidata-q1250763	https://www.wikidata.org/wiki/Q1250763	pending	batch-500-candidates	contested_review	unsupported	other	label,description,enwiki_sitelink,continent	wikidata_structured_single	none_reviewed	unsupported		Candidate label: Muslim Sicily; description: history of Islam in medieval Sicily (827-1091); article: https://en.wikipedia.org/wiki/Muslim_Sicily
cand-q736029	src-wikidata-q736029	https://www.wikidata.org/wiki/Q736029	pending	batch-500-candidates	title_identity_only	literal	county	label,description,enwiki_sitelink,continent	wikidata_structured_single	none_reviewed	existence_only		Candidate label: Nassau-Siegen; description: German county; article: https://en.wikipedia.org/wiki/Nassau-Siegen
cand-q5560770	src-wikidata-q5560770	https://www.wikidata.org/wiki/Q5560770	pending	batch-500-candidates	contested_review	unsupported	other	label,description,enwiki_sitelink,continent	wikidata_structured_single	none_reviewed	unsupported		Candidate label: Nationalist zone; description: area controlled by the Nationalist faction in the Spanish Civil War (1936-1939); article: https://en.wikipedia.org/wiki/Nationalist_zone_(Spanish_Civil_War)
cand-q7318	src-wikidata-q7318	https://www.wikidata.org/wiki/Q7318	pending	batch-500-candidates	contested_review	unsupported	other	label,description,enwiki_sitelink,continent	wikidata_structured_single	none_reviewed	unsupported		Candidate label: Nazi Germany; description: Germany from 1933 to 1945 while under control of the Nazi Party; article: https://en.wikipedia.org/wiki/Nazi_Germany
cand-q106577	src-wikidata-q106577	https://www.wikidata.org/wiki/Q106577	pending	batch-500-candidates	title_identity_only	literal	kingdom	label,description,enwiki_sitelink,continent	wikidata_structured_single	none_reviewed	existence_only		Candidate label: Neustria; description: western part of the Kingdom of the Franks; article: https://en.wikipedia.org/wiki/Neustria
cand-q151536	src-wikidata-q151536	https://www.wikidata.org/wiki/Q151536	pending	batch-500-candidates	contested_review	unsupported	free_city	label,description,enwiki_sitelink,continent	wikidata_structured_single	none_reviewed	unsupported		Candidate label: Novgorod Republic; description: Russian city-state (1136–1478); article: https://en.wikipedia.org/wiki/Novgorod_Republic
cand-q2078820	src-wikidata-q2078820	https://www.wikidata.org/wiki/Q2078820	pending	batch-500-candidates	contested_review	unsupported	free_city	label,description,enwiki_sitelink,continent	wikidata_structured_single	none_reviewed	unsupported		Candidate label: Odesa Soviet Republic; description: short-lived Soviet republic; article: https://en.wikipedia.org/wiki/Odessa_Soviet_Republic
cand-q870517	src-wikidata-q870517	https://www.wikidata.org/wiki/Q870517	pending	batch-500-candidates	title_identity_only	literal	kingdom	label,description,enwiki_sitelink,continent	wikidata_structured_single	none_reviewed	existence_only		Candidate label: Odrysian kingdom; description: union of Thracian tribes and kingdoms (5th century BC to 1st century AD); article: https://en.wikipedia.org/wiki/Odrysian_kingdom
cand-q191484	src-wikidata-q191484	https://www.wikidata.org/wiki/Q191484	pending	batch-500-candidates	title_identity_only	literal	empire	label,description,enwiki_sitelink,continent	wikidata_structured_single	none_reviewed	existence_only		Candidate label: Old Great Bulgaria; description: 632–668 nomadic empire in Eastern Europe; article: https://en.wikipedia.org/wiki/Old_Great_Bulgaria
cand-q435583	src-wikidata-q435583	https://www.wikidata.org/wiki/Q435583	pending	batch-500-candidates	title_identity_only	approximate	confederation	label,description,enwiki_sitelink,continent	wikidata_structured_single	none_reviewed	existence_only		Candidate label: Old Swiss Confederacy; description: confederation of cantons (1291-1798); article: https://en.wikipedia.org/wiki/Old_Swiss_Confederacy
cand-q583038	src-wikidata-q583038	https://www.wikidata.org/wiki/Q583038	pending	batch-500-candidates	title_identity_only	literal	kingdom	label,description,enwiki_sitelink,continent	wikidata_structured_single	none_reviewed	existence_only		Candidate label: Ostrogothic Kingdom; description: kingdom established by the Ostrogoths in Italy and neighbouring areas (493-553 CE); article: https://en.wikipedia.org/wiki/Ostrogothic_Kingdom
cand-q12560	src-wikidata-q12560	https://www.wikidata.org/wiki/Q12560	pending	batch-500-candidates	title_identity_only	literal	empire	label,description,enwiki_sitelink,continent	wikidata_structured_single	none_reviewed	existence_only		Candidate label: Ottoman Empire; description: multiethnic empire with the monarchs from the Ottoman dynasty (1299–1922); article: https://en.wikipedia.org/wiki/Ottoman_Empire
cand-q454436	src-wikidata-q454436	https://www.wikidata.org/wiki/Q454436	pending	batch-500-candidates	title_identity_only	normalized	principality	label,description,enwiki_sitelink,continent	wikidata_structured_single	none_reviewed	existence_only		Candidate label: Palatinate-Sulzbach; description: principality; article: https://en.wikipedia.org/wiki/Palatinate-Sulzbach
cand-q701983	src-wikidata-q701983	https://www.wikidata.org/wiki/Q701983	pending	batch-500-candidates	title_identity_only	literal	empire	label,description,enwiki_sitelink,continent	wikidata_structured_single	none_reviewed	existence_only		Candidate label: Palatinate-Zweibrücken; description: former state of the Holy Roman Empire; article: https://en.wikipedia.org/wiki/Palatine_Zweibr%C3%BCcken
cand-q170174	src-wikidata-q170174	https://www.wikidata.org/wiki/Q170174	pending	batch-500-candidates	contested_review	unsupported	theocratic_state	label,description,enwiki_sitelink,continent	wikidata_structured_single	none_reviewed	unsupported		Candidate label: Papal States; description: territories mostly in the Appenine Peninsula under the sovereign direct rule of the pope between 756–1870; article: https://en.wikipedia.org/wiki/Papal_States
