shard_id	row_index	ck_id	county	ck_duchy	kingdom_867	kingdom_1066	kingdom_1178	empire_867	empire_1066	empire_1178	match_status	screen_status	top_qid	top_label	top_description	historical_title_id	historical_rank	historical_exists	accepted_parentage_count	scale_status	agent_task	notes
county-scale-008	388	c_hont	Hont	Nitra	Great Moravia	Hungary	Hungary	West-Slavia	Carpathia	Carpathia	exact_label	defer	Q136094458	Hont	family name				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-008	389	c_hordalandi	Hörðaland	Gulaþingslög	Norway	Norway	Norway	Scandinavia	Scandinavia	Scandinavia	fuzzy_label	bounded_candidate	Q50625	Hordaland	former county of Norway (1919–2019)	title-q50625	County	1919..2019	1	accepted_parentage	Use as metrics seed; do not re-import.	Has structured inception and dissolution claims; verify rank/entity semantics before fact promotion.
county-scale-008	390	c_hotin	Hotin	Bukovina	Moldavia	Moldavia	Moldavia	Carpathia	Carpathia	Carpathia	exact_label	defer	Q111422801	Hotin	2021 album by Kalush				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-008	391	c_hradec	Hradec	Bohemia	Bohemia	Bohemia	Bohemia	West-Slavia	Holy Roman Empire	Holy Roman Empire	fuzzy_label	defer	Q180139	Hradec Králové	statutory city in Hradec Králové District, Hradec Králové Region, Czechia				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-008	392	c_hradyzk	Hradyzk	Pereyaslavl	Ruthenia	Ruthenia	Ruthenia	Russia	Russia	Russia	exact_label	defer	Q2011635	Hradyzk	urban-type settlement in Poltava Oblast, Ukraine				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-008	393	c_huesca	Huesca	Aragon	Valencia	Aragon	Aragon	Hispania	Hispania	Hispania	exact_label	defer	Q11967	Huesca	municipality in Huesca Province, Aragon, Spain				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-008	394	c_huntingdonshire	Huntingdonshire	Mercia	England	England	England	Britannia	Britannia	Britannia	exact_label	defer	Q67266168	Huntingdonshire	historic county of England				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-008	395	c_hunyad	Hunyad	Transylvania	Hungary	Hungary	Hungary	Carpathia	Carpathia	Carpathia	fuzzy_label	defer	Q37430698	Hunyadi	family name				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-008	396	c_hvosno	Hvosno	Raška	Serbia	Serbia	Serbia	Byzantine Empire	Byzantine Empire	Byzantine Empire	exact_label	defer	Q6592688	Hvosno	medieval Serbian county				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-008	397	c_connacht	Hy Many	Connacht	Ireland	Ireland	Ireland	Britannia	Britannia	Britannia	fuzzy_label	defer	Q4994052	Uí Maine	ancient Irish kingdom				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-008	398	c_bucuresti	Ialomita	Muntenia	Wallachia	Wallachia	Wallachia	Carpathia	Carpathia	Carpathia	fuzzy_label	defer	Q193044	Ialomița County	county of Romania				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-008	399	c_iasi	Iași	Moldavia	Moldavia	Moldavia	Moldavia	Carpathia	Carpathia	Carpathia	exact_label	defer	Q46852	Iași	city and seat of Iași County in the historical region of Moldavia in north-eastern Romania				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-008	400	c_iviza	Ibiza	Mallorca	Valencia	Valencia	Valencia	Hispania	Hispania	Hispania	exact_label	defer	Q473914	Ibiza	municipality and capital of Ibiza, Balearic Islands, Spain				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-009	401	c_inari	Inari	Giemajohka	Sápmi	Sápmi	Sápmi	Scandinavia	Scandinavia	Scandinavia	exact_label	defer	Q755702	Inari	municipality in the region of Lapland in Finland				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-009	402	c_ingolstadt	Ingolstadt	Bavaria	Bavaria	Bavaria	Bavaria	Germania	Holy Roman Empire	Holy Roman Empire	exact_label	defer	Q3004	Ingolstadt	city in Bavaria, Germany				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-009	403	c_inner_hebrides	Inner Hebrides	Isles	Scotland	Scotland	Scotland	Britannia	Britannia	Britannia	exact_label	defer	Q81052	Inner Hebrides	archipelago off the west coast of mainland Scotland				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-009	404	c_innsbruck	Innsbruck	Tyrol	Bavaria	Bavaria	Bavaria	Germania	Holy Roman Empire	Holy Roman Empire	exact_label	defer	Q1735	Innsbruck	capital of the state of Tyrol, Austria				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-009	405	c_inverness	Inverness	Moray	Scotland	Scotland	Scotland	Britannia	Britannia	Britannia	exact_label	defer	Q160493	Inverness	city in the Highlands of Scotland, United Kingdom				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-009	406	c_ionia	Ionia	Ephesos	Nikaea	Nikaea	Nikaea	Byzantine Empire	Byzantine Empire	Byzantine Empire	exact_label	defer	Q620874	Ionia	historic region in western Asia Minor (modern-day Turkey)				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-009	407	c_ipuskoa	Ipuskoa	Viscaya	Navarra	Navarra	Navarra	Hispania	Hispania	Hispania	no_result								0	source_resolution_needed	Resolve CK3 seed to independent historical source candidate.	Wikidata search lead only; reviewer must confirm historical identity and dates before source promotion.
county-scale-009	408	c_isauria	Isauria	Anatolia	Anatolia	Anatolia	Rum	Byzantine Empire	Byzantine Empire	Byzantine Empire	exact_label	defer	Q6079031	Isauria	genus of insects				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-009	409	c_ile_de_france	Isle de France	Valois	France	France	France	Francia	Francia	Francia	exact_label	bounded_candidate	Q12060804	Isle de France	former name for Mauritius and surrounding colonies				0	rank_semantics_review	Resolve entity/rank semantics before title or parentage promotion.	Has structured inception and dissolution claims; verify rank/entity semantics before fact promotion.
county-scale-009	410	c_isle_of_man	Isle of Man	Mann	Scotland	Scotland	Scotland	Britannia	Britannia	Britannia	exact_label	defer	Q9676	Isle of Man	historic nation and a self-governing British Crown dependency				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-009	411	c_issoudun	Issoudun	Berry	France	France	France	Francia	Francia	Francia	exact_label	defer	Q210772	Issoudun	commune in Indre, France				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-009	412	c_andujar	Jaén	Cordoba	Andalusia	Andalusia	Andalusia	Hispania	Hispania	Hispania	exact_label	defer	Q15681	Jaén	municipality in Spain				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-009	413	c_jahkamakke	Jåhkåmåhkke	Åarjetje	Sápmi	Sápmi	Sápmi	Scandinavia	Scandinavia	Scandinavia	no_result								0	source_resolution_needed	Resolve CK3 seed to independent historical source candidate.	Wikidata search lead only; reviewer must confirm historical identity and dates before source promotion.
county-scale-009	414	c_jaligny	Jaligny	Bourbon	Aquitaine	France	France	Francia	Francia	Francia	fuzzy_label	defer	Q325549	Jaligny-sur-Besbre	commune in Allier, France				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-009	415	c_jamtfir	Jamtaland	Jamtaland	Norway	Norway	Norway	Scandinavia	Scandinavia	Scandinavia	fuzzy_label	defer	Q211661	Jämtland	historical province in Sweden				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-009	416	c_jersika	Jersika	Latgalia	Lithuania	Lithuania	Lithuania	Baltic Empire	Baltic Empire	Baltic Empire	exact_label	defer	Q2025603	Jersika	village in Latvia				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-009	417	c_jihlava	Jihlava	Moravia	Great Moravia	Bohemia	Bohemia	West-Slavia	Holy Roman Empire	Holy Roman Empire	exact_label	defer	Q183111	Jihlava	city in Czechia				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-009	418	c_jovvkuj	Jovvkuj	Guoládat	Sápmi	Sápmi	Sápmi	Scandinavia	Scandinavia	Scandinavia	no_result								0	source_resolution_needed	Resolve CK3 seed to independent historical source candidate.	Wikidata search lead only; reviewer must confirm historical identity and dates before source promotion.
county-scale-009	419	c_julevadno	Julevädno	Vuovdisámieana	Sápmi	Sápmi	Sápmi	Scandinavia	Scandinavia	Scandinavia	fuzzy_label	defer	Q857676	Lule River	river in Sweden				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-009	420	c_juterbog	Jüterbog	Lausitz	Sorbia	East Francia	East Francia	West-Slavia	Holy Roman Empire	Holy Roman Empire	fuzzy_label	defer	Q11731908	Jüterbog railway station	railway station in Jüterbog, Germany				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-009	421	c_kainuu	Kainuu	Pohjanmaa	Finland	Finland	Finland	Scandinavia	Scandinavia	Scandinavia	exact_label	defer	Q5694	Kainuu	region of Finland				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-009	422	c_kaisereia	Kaisereia	Charsianon	Anatolia	Anatolia	Rum	Byzantine Empire	Byzantine Empire	Byzantine Empire	no_result								0	source_resolution_needed	Resolve CK3 seed to independent historical source candidate.	Wikidata search lead only; reviewer must confirm historical identity and dates before source promotion.
county-scale-009	423	c_kaiserslautern	Kaiserslautern	West Franconia	East Francia	East Francia	East Francia	Germania	Holy Roman Empire	Holy Roman Empire	exact_label	defer	Q3758	Kaiserslautern	city in Rhineland-Palatinate, Germany				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-009	424	c_kakheti	Kakheti	Georgia	Georgia	Georgia	Georgia	Byzantine Empire	Byzantine Empire	Byzantine Empire	exact_label	defer	Q169674	Kakheti	region (mkhare) of Georgia				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-009	425	c_kakisalmi	Kakisalmi	Karelia	Finland	Finland	Finland	Scandinavia	Scandinavia	Scandinavia	fuzzy_label	defer	Q7977	Priozersk	town in Leningrad Oblast, Russia				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-009	426	c_kaliska	Kalisz	Polania	Poland	Poland	Poland	West-Slavia	West-Slavia	West-Slavia	exact_label	defer	Q52842	Kalisz	City with powiat rights of Poland				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-009	427	c_kalliopolis	Kallipolis	Thrace	Thessalonika	Thessalonika	Thessalonika	Byzantine Empire	Byzantine Empire	Byzantine Empire	fuzzy_label	defer	Q11910969	Callipolis	ancient Greek city near Taranto, modern Gallipoli, Italy				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-009	428	c_kammersberg	Kammersberg	Carinthia	Bavaria	Bavaria	Bavaria	Germania	Holy Roman Empire	Holy Roman Empire	exact_label	defer	Q69809288	Kammersberg	cadastral municipality in Murau District				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-009	429	c_karachev	Karachev	Karachev	Ruthenia	Ruthenia	Ruthenia	Russia	Russia	Russia	exact_label	defer	Q145115	Karachev	city in Bryansk Oblast, Russia				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-009	430	c_karasjohka	Kárášjohka	Duortnoseatnu	Sápmi	Sápmi	Sápmi	Scandinavia	Scandinavia	Scandinavia	fuzzy_label	defer	Q1825	Karasjok Municipality	municipality in Finnmark, Norway				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-009	431	c_kargopol	Kargopol	Chudia	Bjarmaland	Bjarmaland	Bjarmaland	Russia	Russia	Russia	exact_label	defer	Q145261	Kargopol	town in Arkhangelsk Oblast, Russia				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-009	432	c_karnten	Kärnten	Carinthia	Bavaria	Bavaria	Bavaria	Germania	Holy Roman Empire	Holy Roman Empire	fuzzy_label	defer	Q37985	Carinthia	federal state in the South of Austria				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-009	433	c_kartli	Kartli	Tao-Klarjeti	Georgia	Georgia	Georgia	Byzantine Empire	Byzantine Empire	Byzantine Empire	exact_label	defer	Q459875	Kartli	historical region in central-to-eastern Georgia				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-009	434	c_kassel	Kassel	Hesse	East Francia	East Francia	East Francia	Germania	Holy Roman Empire	Holy Roman Empire	exact_label	defer	Q2865	Kassel	city in Hesse, Germany				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-009	435	c_kempten	Kempten	Augsburg	Bavaria	Bavaria	Bavaria	Germania	Holy Roman Empire	Holy Roman Empire	exact_label	defer	Q3994	Kempten	district-free city in Allgäu, Swabia, Bavaria, Germany				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-009	436	c_kent	Kent	Kent	England	England	England	Britannia	Britannia	Britannia	exact_label	defer	Q67479626	Kent	historic county of England				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-009	437	c_kernave	Kernave	Lithuania	Lithuania	Lithuania	Lithuania	Baltic Empire	Baltic Empire	Baltic Empire	fuzzy_label	defer	Q215315	Kernavė	city in Lithuania				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-009	438	c_keve	Keve	Temes	Hungary	Hungary	Hungary	Carpathia	Carpathia	Carpathia	exact_label	defer	Q1107982	Keve	Hungarian male given name				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-009	439	c_kevrola	Kevrola	Ustyug	Bjarmaland	Bjarmaland	Bjarmaland	Russia	Russia	Russia	exact_label	defer	Q4218821	Kevrola	human settlement in Pinezhsky District, Arkhangelsk Oblast, Russia				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-009	440	c_khachen	Khachen	Greater Armenia	Armenia	Armenia	Armenia	Byzantine Empire	Byzantine Empire	Byzantine Empire	fuzzy_label	defer	Q16383233	Melikdom of Khachen	medieval Armenian feudal entity in Karabakh				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-009	441	c_kholmogory	Kholmogory	Biarmia	Bjarmaland	Bjarmaland	Bjarmaland	Russia	Russia	Russia	exact_label	defer	Q681521	Kholmogory	selo in Kholmogorsky District, Arkhangelsk Oblast, Russia				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-009	442	c_kinda	Kinda	Östergötland	Sweden	Sweden	Sweden	Scandinavia	Scandinavia	Scandinavia	fuzzy_label	defer	Q515299	Kinda Municipality	municipality in Östergötland County, Sweden				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-009	443	c_kintus	Kintuš	Guoládat	Sápmi	Sápmi	Sápmi	Scandinavia	Scandinavia	Scandinavia	fuzzy_label	defer	Q95501206	Kintusamo	genus of insects				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-009	444	c_kirillov	Kirillov	Chudia	Bjarmaland	Bjarmaland	Bjarmaland	Russia	Russia	Russia	exact_label	defer	Q153453	Kirillov	town in Vologda Oblast, Russia				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-009	445	c_kitka	Kitka	Giemajohka	Sápmi	Sápmi	Sápmi	Scandinavia	Scandinavia	Scandinavia	exact_label	defer	Q37434764	Kitka	family name				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-009	446	c_kittila	Kittila	Vuovdisámieana	Sápmi	Sápmi	Sápmi	Scandinavia	Scandinavia	Scandinavia	fuzzy_label	defer	Q593942	Kittilä	municipality in the region of Lapland in Finland				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-009	447	c_klarjeti	Klarjeti	Tao-Klarjeti	Georgia	Georgia	Georgia	Byzantine Empire	Byzantine Empire	Byzantine Empire	exact_label	defer	Q2557240	Klarjeti	historical region				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-009	448	c_kletsk	Kletsk	Pinsk	White Rus'	White Rus'	White Rus'	Russia	Russia	Russia	fuzzy_label	defer	Q200937	Klyetsk	city in Belarus				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-009	449	c_klingenberg	Klingenberg	West Franconia	East Francia	East Francia	East Francia	Germania	Holy Roman Empire	Holy Roman Empire	exact_label	defer	Q110490185	Klingenberg	German article in: Album der Rittergüter und Schlösser im Königreiche Sachsen II. Section, 1856				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-009	450	c_knin	Knin	Dalmatia	Croatia	Croatia	Croatia	Byzantine Empire	Byzantine Empire	Byzantine Empire	exact_label	defer	Q208514	Knin	town and settlement in Šibenik-Knin County, Croatia				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-010	451	c_knittelfeld	Knittelfeld	Carinthia	Bavaria	Bavaria	Bavaria	Germania	Holy Roman Empire	Holy Roman Empire	exact_label	defer	Q494621	Knittelfeld	municipality in Murtal District, Styria, Austria				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-010	452	c_koblenz	Koblenz	Lower Lotharingia	Lotharingia	Lotharingia	Lotharingia	Germania	Holy Roman Empire	Holy Roman Empire	exact_label	defer	Q3104	Koblenz	German city on the banks of the Rhine and of the Moselle				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-010	453	c_kokenois	Kokenois	Latgalia	Lithuania	Lithuania	Lithuania	Baltic Empire	Baltic Empire	Baltic Empire	no_result								0	source_resolution_needed	Resolve CK3 seed to independent historical source candidate.	Wikidata search lead only; reviewer must confirm historical identity and dates before source promotion.
county-scale-010	454	c_cammin	Kołobrzeg	Pomerania	Pomerania	Pomerania	Pomerania	Baltic Empire	Baltic Empire	Baltic Empire	exact_label	defer	Q110011	Kołobrzeg	city and urban gmina of Poland				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-010	455	c_kolon	Kolon	Somogy	Hungary	Hungary	Hungary	Carpathia	Carpathia	Carpathia	fuzzy_label	defer	Q1072	heart	inner organ for the circulation of blood				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-010	456	c_komarom	Komárom	Visegrad	Hungary	Hungary	Hungary	Carpathia	Carpathia	Carpathia	fuzzy_label	defer	Q210796	Komárno	town in Slovakia				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-010	457	c_kontupohja	Kontupohja	Karelia	Finland	Finland	Finland	Scandinavia	Scandinavia	Scandinavia	fuzzy_label	defer	Q155108	Kondopoga	human settlement in Republic of Karelia, Russia				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-010	458	c_korinthos	Korinthos	Achaia	Hellas	Hellas	Hellas	Byzantine Empire	Byzantine Empire	Byzantine Empire	fuzzy_label	defer	Q103011	Corinth	seaside city in Peloponnese, Greece				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-010	459	c_korosten	Korosten	Turov	Ruthenia	Ruthenia	Ruthenia	Russia	Russia	Russia	exact_label	defer	Q158904	Korosten	city in Ukraine				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-010	460	c_korsun	Korsun	Kyiv	Ruthenia	Ruthenia	Ruthenia	Russia	Russia	Russia	fuzzy_label	defer	Q13133528	Korsuń	village in Drahičyn district, Belarus				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-010	461	c_koutajoki	Koutajoki	Giemajohka	Sápmi	Sápmi	Sápmi	Scandinavia	Scandinavia	Scandinavia	fuzzy_label	defer	Q76084508	Kovda River Basin	drainage basin in Fennoscandia				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-010	462	c_kozelsk	Kozelsk	Karachev	Ruthenia	Ruthenia	Ruthenia	Russia	Russia	Russia	exact_label	defer	Q154661	Kozelsk	human settlement in Kozelsky District, Kaluga Oblast, Russia				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-010	463	c_vodica	Krajina	Lower Bosnia	Croatia	Croatia	Croatia	Byzantine Empire	Byzantine Empire	Byzantine Empire	exact_label	defer	Q45172024	Krajina	street in Kvasice, Czech Republic				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-010	464	c_krajna	Krajna	Polania	Poland	Poland	Poland	West-Slavia	West-Slavia	West-Slavia	exact_label	defer	Q571255	Krajna	Slovenian human settlement				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-010	465	c_krakowska	Kraków	Vistulania	Poland	Poland	Poland	West-Slavia	West-Slavia	West-Slavia	exact_label	defer	Q31487	Kraków	capital city of Lesser Poland Voivodeship in southern Poland				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-010	466	c_kran	Kran	Philippopolis	Bulgaria	Bulgaria	Bulgaria	Byzantine Empire	Byzantine Empire	Byzantine Empire	fuzzy_label	defer	Q1021	Kranj	city in Slovenia				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-010	467	c_kranj	Kranj	Krain	Bavaria	Bavaria	Bavaria	Germania	Holy Roman Empire	Holy Roman Empire	exact_label	defer	Q1021	Kranj	city in Slovenia				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-010	468	c_krasso	Krassó	Temes	Hungary	Hungary	Hungary	Carpathia	Carpathia	Carpathia	fuzzy_label	defer	Q127666890	Krasso	family name				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-010	469	c_krems	Krems	Austria	Bavaria	Bavaria	Bavaria	Germania	Holy Roman Empire	Holy Roman Empire	exact_label	defer	Q131266	Krems	city in Austria				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-010	470	c_kujawy	Kujawy	Kuyavia	Poland	Poland	Poland	West-Slavia	West-Slavia	West-Slavia	exact_label	defer	Q920095	Kujawy	village in Masovian Voivodeship, Poland				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
